frequency_hz,plecs_magnitude_db,analytical_magnitude_db,magnitude_error_db,plecs_phase_deg,analytical_phase_deg,phase_error_deg
9.999999999999998,6.025047153087392,6.025047227001142,-7.391374978737986e-08,-89.46149978181116,-89.44349978010068,-0.018000001710476
10.592098294672171,5.52545162025187,5.525451703183624,-8.293175390861052e-08,-89.49367212561125,-89.47460634693655,-0.01906577867470105
11.219566924716704,5.025609491368392,5.025609584419302,-9.305090920008752e-08,-89.52418336979107,-89.50398814741887,-0.020195222372208832
11.884953648680767,4.525216926612179,4.525217031035667,-1.044234876346195e-07,-89.55314933337647,-89.53175641481468,-0.021392918561787155
12.589701624071507,4.0248895754663785,4.024889692620099,-1.1715372050247197e-07,-89.58062821003581,-89.55796674498632,-0.022661465049495177
13.335111348179757,3.5252934727059535,3.525293604164122,-1.314581683509175e-07,-89.60667794438798,-89.58267474175327,-0.02400320263471656
14.126289023873426,3.024689716755579,3.0246898642729043,-1.4751732546613994e-07,-89.63147463671147,-89.60604731414105,-0.02542732257042246
14.963339817447252,2.524703002922488,2.5247031684461785,-1.6552369030975456e-07,-89.65501844542433,-89.62808443119047,-0.026934014233859216
15.847860538827256,2.0258808015054943,2.025880987178509,-1.85673014740928e-07,-89.67736786705962,-89.64884171542785,-0.028526151631766083
16.786973308712437,1.52586333767699,1.5258635459845196,-2.083075296699377e-07,-89.69870264829986,-89.66848609354192,-0.03021655475794205
17.784101013693757,1.024688827098467,1.0246890609073254,-2.33808858274287e-07,-89.71908458221358,-89.68707319736369,-0.03201138484989485
18.835938971557727,0.5255956994685878,0.5255959617379438,-2.6226935601059154e-07,-89.73845205443507,-89.70454736109554,-0.03390469333953661
19.95211492418196,0.0255749663718022,0.025575260649786574,-2.9427798437300923e-07,-89.75698933212217,-89.72107552201123,-0.03591381011094086
21.132713440405745,-0.473740418314051,-0.47374008817671037,-3.3013734063169764e-07,-89.774696556868,-89.73665766913895,-0.03803888772904429
22.38638907544213,-0.974306140389506,-0.9743057699231084,-3.7046639767002176e-07,-89.79170059838727,-89.7514050943036,-0.040295504083658784
23.71354043158643,-1.4745443196805947,-1.4745439039803518,-4.1570024289505625e-07,-89.80800216644889,-89.76531778978251,-0.04268437666637226
25.119316754584272,-1.9747649120168345,-1.9747644455583337,-4.6645850071413975e-07,-89.823666173988,-89.77845139973672,-0.045214774251277845
26.609898882384243,-2.4754659343929744,-2.4754654109402465,-5.234527278297207e-07,-89.83875939194233,-89.79086156954286,-0.04789782239947726
28.184892897406986,-2.9749230040322128,-2.974922416790689,-5.872415238528106e-07,-89.85328110639607,-89.8025482944969,-0.05073281189916656
29.850746268656717,-3.473693561915345,-3.473692903200236,-6.587151086812071e-07,-89.86729856995414,-89.81356722166188,-0.053731348292259895
31.62555344718532,-3.975347455302892,-3.97534671591814,-7.393847520908992e-07,-89.88095565166267,-89.82402965013021,-0.05692600153246019
33.50083752093802,-4.475693690295801,-4.475692860632549,-8.296632518778324e-07,-89.89418143903298,-89.83387992596857,-0.06030151306440246
35.48616039744499,-4.9757567547201225,-4.975755823806558,-9.309135649004929e-07,-89.90704879268675,-89.84317369806118,-0.06387509462557261
37.57985719654265,-5.47367562775254,-5.4736745837598475,-1.0439926922956033e-06,-89.91955471356546,-89.85191096438983,-0.06764374917563032
39.808917197452224,-5.974177386926675,-5.974176215398982,-1.1715276926338447e-06,-89.93185908363843,-89.86020302607182,-0.07165605756661364
42.17629692113032,-6.475936331152181,-6.475935016150194,-1.3150019873009455e-06,-89.94396722325868,-89.86804988178699,-0.07591734147169404
44.662795891022775,-6.9734832054903775,-6.973481730856216,-1.474634161446886e-06,-89.9557889188803,-89.87539587886306,-0.0803930400172419
47.3260766682442,-7.476573070372481,-7.47657141463737,-1.6557351116830432e-06,-89.96759491672044,-89.88240797080604,-0.08518694591440124
50.125313283208015,-7.9757032264888705,-7.975701369094102,-1.8573947686562065e-06,-89.97920042602766,-89.88897485376042,-0.09022557226724359
53.07855626326963,-8.472941718952368,-8.472939636247716,-2.0827046522953196e-06,-89.99069358864462,-89.89515217852717,-0.09554141011744832
56.2429696287964,-8.975923220683223,-8.975920882248477,-2.3384347453969667e-06,-90.00228860235654,-89.90105124769886,-0.10123735465768391
59.559261465157824,-9.473543312244702,-9.473540689902748,-2.6223419542503734e-06,-90.01376743814807,-89.90656075759591,-0.10720668055215299
63.091482649842256,-9.973970967073969,-9.973968024473953,-2.9426000160981403e-06,-90.025356690288,-89.91179201101822,-0.11356467926978553
66.84491978609624,-10.47592366460486,-10.4759203614662,-3.303138660371019e-06,-90.03706587434121,-89.9167450076366,-0.12032086670460274
70.77140835102618,-10.97171170837908,-10.971708005784805,-3.702594275623028e-06,-90.04875264231134,-89.9213640954934,-0.1273885468179401
74.96251874062966,-11.471437916095637,-11.471433761979366,-4.154116270527197e-06,-90.06069312384355,-89.92576057765685,-0.13493254618670392
79.42811755361397,-11.974039618398,-11.974034954611355,-4.6637866457643895e-06,-90.07290507875476,-89.92993445393827,-0.14297062481648481
84.10428931875525,-12.470916991371125,-12.47091176228226,-5.229088865021936e-06,-90.08521780724136,-89.93383007247274,-0.151387734768619
89.126559714795,-12.97469695409549,-12.974691081840234,-5.872255256278436e-06,-90.0979865588446,-89.93755873650068,-0.1604278223439195
94.42870632672333,-13.476635046826566,-13.476628455112563,-6.591714003079119e-06,-90.11103648135015,-89.94106479420402,-0.16997168714613053
99.99999999999999,-13.974554552006008,-13.974547159518531,-7.392487477275722e-06,-90.12434826216307,-89.94434824546978,-0.1800000166932847
