frequency_hz,plecs_magnitude_db,analytical_magnitude_db,magnitude_error_db,plecs_phase_deg,analytical_phase_deg,phase_error_deg
9.999999999999998,-64.77740398579672,-64.77740501213835,1.0263416214684185e-06,113.46445254322644,113.48244790766245,-0.017995364436004024
10.592098294672171,-65.34526509187953,-65.34526597587492,8.839953977712867e-07,112.26344673851013,112.28250767808704,-0.019060939576917235
11.219566924716704,-65.90690200265617,-65.90690268692137,6.8426520272169e-07,111.11277869972646,111.13296793685892,-0.020189237132456128
11.884953648680767,-66.46318092963465,-66.46318145973125,5.300965995047591e-07,110.01117729586156,110.03256304231218,-0.02138574645061908
12.589701624071507,-67.01391997699925,-67.01392034057007,3.635708196725318e-07,108.95915884460489,108.98181123747553,-0.022652392870639915
13.335111348179757,-67.5588779245786,-67.55887811971637,1.9513777260726783e-07,107.95690984810544,107.98090263402364,-0.02399278591819609
14.126289023873426,-68.1003957008996,-68.1003958066422,1.0574260045359551e-07,106.9997352697474,107.02514927175902,-0.025414002011615366
14.963339817447252,-68.6371268056009,-68.63712685476771,4.91668146196389e-08,106.08942709776878,106.11634479241646,-0.026917694647679014
15.847860538827256,-69.16888884631133,-69.16888894297186,9.66605284702382e-08,105.22528310664488,105.25379041427564,-0.028507307630761147
16.786973308712437,-69.6985513330167,-69.69855140487746,7.186076800280716e-08,104.40169365474068,104.4318893347997,-0.03019568005902329
17.784101013693757,-70.22637674682389,-70.22637687542714,1.286032471625731e-07,103.61744180538938,103.64943095853518,-0.0319891531458012
18.835938971557727,-70.74926091493327,-70.74926103786184,1.2292856865769863e-07,102.87588127415243,102.90976214132644,-0.0338808671740054
19.95211492418196,-71.27063776950283,-71.27063793604628,1.6654345813549298e-07,102.1707906962652,102.20667926868126,-0.03588857241605581
21.132713440405745,-71.78905014166978,-71.7890503663022,2.2463242999037902e-07,101.5028913327098,101.54090322500512,-0.038011892295330085
22.38638907544213,-72.30675032718402,-72.30675059921674,2.720327216820806e-07,100.86802604670328,100.90829312006724,-0.040267073363963846
23.71354043158643,-72.82230532537275,-72.82230564740381,3.220310560436701e-07,100.26671560255804,100.30936988738074,-0.04265428482270295
25.119316754584272,-73.33622147901792,-73.33622189260963,4.1359170666055434e-07,99.6970064220139,99.74218975422087,-0.04518333220697457
26.609898882384243,-73.84917576554757,-73.84917617534842,4.098008474784365e-07,99.15686442219827,99.20472940622257,-0.04786498402430084
28.184892897406986,-74.35955527958038,-74.35955571972168,4.4014130651248706e-07,98.64661732664064,98.69731614846972,-0.05069882182908714
29.850746268656717,-74.86807227092159,-74.86807269303543,4.2211384254642326e-07,98.16411852508976,98.21781494561665,-0.053696420526890165
31.62555344718532,-75.3784812134328,-75.37848155334365,3.3991084080753353e-07,97.70471868185184,97.76160838359073,-0.05688970173888208
33.50083752093802,-75.88662308532636,-75.88662333483082,2.4950445265403687e-07,97.2710527881204,97.33131623373032,-0.060263445609919586
35.48616039744499,-76.39364154972158,-76.39364171025102,1.605294386308742e-07,96.8608436229926,96.924678512609,-0.06383488961640182
37.57985719654265,-76.89774363045781,-76.8977436624912,3.203338394541788e-08,96.47423900350488,96.5418403037737,-0.06760130026881939
39.808917197452224,-77.40379331799755,-77.40379318644122,-1.3155633382666565e-07,96.1064319305048,96.17804296646894,-0.07161103596413909
42.17629692113032,-77.91051397297468,-77.91051369764632,-2.753283609990831e-07,95.75751247959843,95.83338212937947,-0.0758696497810405
44.662795891022775,-78.41245097421803,-78.41245045517616,-5.190418761458204e-07,95.43004797401225,95.51039049392391,-0.0803425199116532
47.3260766682442,-78.91950063156075,-78.91949992276514,-7.087956106488491e-07,95.11666503317144,95.20179834325282,-0.0851333100813747
50.125313283208015,-79.42213428297764,-79.4221333458346,-9.371430422788762e-07,94.82239451312952,94.91256315887922,-0.0901686457496993
53.07855626326963,-79.9224871400415,-79.92248590944166,-1.2305998353667746e-06,94.54480813166944,94.64028881994074,-0.09548068827129441
56.2429696287964,-80.42827823982944,-80.42827671376328,-1.5260661569982403e-06,94.27893729917939,94.38011039682029,-0.10117309764089555
59.559261465157824,-80.92837696165098,-80.92837516020552,-1.8014454639114774e-06,94.0298349496156,94.13697285932344,-0.10713790970783066
63.091482649842256,-81.4310278761927,-81.43102576438721,-2.1118054860380653e-06,93.79250459135532,93.90599611863561,-0.11349152728028855
66.84491978609624,-81.9349685402137,-81.9349660571654,-2.4830483056348385e-06,93.56696130807518,93.68720451844061,-0.12024321036543029
70.77140835102618,-82.43250779642685,-82.43250489474445,-2.901682393030569e-06,93.35577325926083,93.48307937416813,-0.1273061149072987
74.96251874062966,-82.93380859444883,-82.93380523032158,-3.3641272523254884e-06,93.15387541448204,93.28872082064278,-0.1348454061607356
79.42811755361397,-83.4378218050366,-83.43781795949981,-3.845536795665794e-06,92.96126463001201,93.10414286506324,-0.14287823505122788
84.10428931875525,-83.9359432988431,-83.93593891157309,-4.387270010397515e-06,92.78052995180185,92.93182001172646,-0.1512900599246052
89.126559714795,-84.44084776275741,-84.44084271880534,-5.04395207201469e-06,92.6065151116776,92.76683963566018,-0.160324523982581
94.42870632672333,-84.94378396754072,-84.94377821139469,-5.756146038038423e-06,92.4418108758395,92.61167277680092,-0.16986190096142195
99.99999999999999,-85.44258612930933,-85.44257956633376,-6.562975571000607e-06,92.28644383984032,92.4663278553879,-0.17988401554758582
