frequency_hz,plecs_magnitude_db,analytical_magnitude_db,magnitude_error_db,plecs_phase_deg,analytical_phase_deg,phase_error_deg
9.999999999999998,5.8064593612397175,5.806459419041912,-5.7802194142198005e-08,-89.46149978788645,-89.44349978132958,-0.018000006556874837
10.592098294672171,5.306863830356161,5.3068638952242,-6.486803982852507e-08,-89.49367213192454,-89.47460634809676,-0.019065783827784344
11.219566924716704,4.807021703686465,4.807021776459698,-7.277323277321557e-08,-89.52418337634877,-89.50398814851421,-0.020195227834562957
11.884953648680767,4.306629141402272,4.3066292230759045,-8.167363230171532e-08,-89.55314934008237,-89.5317564158487,-0.021392924233666122
12.589701624071507,3.8063017930394745,3.806301884660202,-9.162072744928196e-08,-89.5806282171779,-89.55796674596246,-0.02266147121544293
13.335111348179757,3.306705693398264,3.3067057962041027,-1.0280583850885705e-07,-89.60667795176549,-89.58267474267487,-0.02400320909062259
14.126289023873426,2.8061019409572765,2.806102056312767,-1.1535549049312976e-07,-89.63147464455787,-89.60604731501104,-0.02542732954682947
14.963339817447252,2.306115231046592,2.3061153604859475,-1.2943935523423988e-07,-89.6550184535356,-89.62808443201179,-0.026934021523814522
15.847860538827256,1.8072930340124305,1.807293179218187,-1.4520575652987588e-07,-89.67736787552036,-89.64884171620334,-0.028526159317024735
16.786973308712437,1.3072755751126324,1.307275738024121,-1.6291148852154436e-07,-89.69870265717574,-89.66848609427402,-0.03021656290172814
17.784101013693757,0.8061010701077742,0.8061012529468585,-1.828390843172656e-07,-89.71908459147137,-89.68707319805475,-0.0320113934166244
18.835938971557727,0.3070079486769785,0.3070081537774131,-2.051004345804408e-07,-89.73845206420813,-89.704547361748,-0.03390470246013422
19.95211492418196,-0.1930127774372308,-0.19301254731080186,-2.3012642894060242e-07,-89.75698934250019,-89.7210755226272,-0.03591381987298803
21.132713440405745,-0.6923281543060676,-0.692327896137346,-2.5816872162298665e-07,-89.77469656771848,-89.7366576697205,-0.03803889799797844
22.38638907544213,-1.192893867599254,-1.1928935778837872,-2.897154667280688e-07,-89.79170060974897,-89.7514050948526,-0.04029551489637129
23.71354043158643,-1.693132037030626,-1.6931317119410711,-3.2508955483123714e-07,-89.80800217852382,-89.76531779030077,-0.04268438822305143
25.119316754584272,-2.1933526182891776,-2.1933522535190884,-3.6477008924507004e-07,-89.82366618681702,-89.77845140022598,-0.04521478659104616
26.609898882384243,-2.694053628243537,-2.69405321890103,-4.093425070017531e-07,-89.83875940537744,-89.79086157000474,-0.04789783537270864
28.184892897406986,-3.1935106839719407,-3.1935102247515013,-4.592204394526789e-07,-89.85328112053979,-89.80254829493295,-0.050732825606843335
29.850746268656717,-3.692281226285316,-3.6922807111610756,-5.151242405965206e-07,-89.8672985848567,-89.81356722207359,-0.05373136278311108
31.62555344718532,-4.193935102088188,-4.193934523878998,-5.782091907491349e-07,-89.88095566734323,-89.82402965051882,-0.05692601682440568
33.50083752093802,-4.694281317396113,-4.694280668593426,-6.488026871309671e-07,-89.89418145570743,-89.83387992633544,-0.06030152937198352
35.48616039744499,-5.194344359755487,-5.194343631767454,-7.279880325228305e-07,-89.90704881026012,-89.8431736984075,-0.0638751118526244
37.57985719654265,-5.6922632081375735,-5.692262391720757,-8.164168168178776e-07,-89.91955473217114,-89.85191096471691,-0.06764376745422851
39.808917197452224,-6.192764939494174,-6.1927640233599055,-9.161342688912555e-07,-89.93185910330257,-89.86020302638055,-0.07165607692202514
42.17629692113032,-6.6945238524529405,-6.694522824111128,-1.0283418125922594e-06,-89.94396724407731,-89.8680498820784,-0.07591736199891841
44.662795891022775,-7.192070691991398,-7.192069538817166,-1.1531742316606142e-06,-89.95578894084896,-89.87539587913822,-0.0803930617107369
47.3260766682442,-7.695160517403589,-7.695159222598327,-1.2948052621197803e-06,-89.96759493989843,-89.88240797106573,-0.08518696883270138
50.125313283208015,-8.194290629552086,-8.19428917705507,-1.4524970151086336e-06,-89.9792004506542,-89.88897485400558,-0.09022559664862229
53.07855626326963,-8.691529072904963,-8.691527444208692,-1.6286962711831166e-06,-89.9906936146419,-89.89515217875872,-0.09554143588317743
56.2429696287964,-9.194510518891782,-9.19450869020946,-1.8286823220137194e-06,-90.00228862991251,-89.90105124791738,-0.10123738199513355
59.559261465157824,-9.69213054855176,-9.692128497863735,-2.050688024723968e-06,-90.01376746730595,-89.90656075780227,-0.10720670950368572
63.091482649842256,-10.192558133572271,-10.192555832434948,-2.3011373233572385e-06,-90.02535672113468,-89.91179201121302,-0.11356470992166123
66.84491978609624,-10.694510752508917,-10.694508169427198,-2.5830817182992405e-06,-90.03706590705617,-89.91674500782045,-0.12032089923572187
70.77140835102618,-11.190298709203908,-11.190295813745813,-2.8954580955087295e-06,-90.04875267689005,-89.92136409566704,-0.127388581223002
74.96251874062966,-11.69002481849352,-11.690021569940372,-3.2485531473724905e-06,-90.06069316047666,-89.9257605778208,-0.13493258265586405
79.42811755361397,-12.192626409688366,-12.19262276257237,-3.647115995875083e-06,-90.07290511752576,-89.92993445409302,-0.14297066343274878
84.10428931875525,-12.689503659430809,-12.689499570243274,-4.089187534361827e-06,-90.08521784828922,-89.93383007261887,-0.15138777567034367
89.126559714795,-13.193283481937252,-13.193278889801249,-4.592136003012115e-06,-90.09798660230933,-89.93755873663858,-0.16042786567075495
94.42870632672333,-13.695221417832531,-13.695216263073586,-5.154758945025151e-06,-90.11103652734931,-89.94106479433418,-0.16997173301513158
99.99999999999999,-14.193140748443776,-14.193134967479551,-5.7809642246553494e-06,-90.1243483108796,-89.94434824559268,-0.1800000652869187
